id,symbol,datetime,open_price,high_price,low_price,close_price,volume,rsi_5,rsi_7,rsi_10,rsi_14,rsi_21,dif,macd,macd_histogram,rsv,k_value,d_value,j_value,ma5,ma10,ma20,ma60,ema12,ema26,bb_upper,bb_middle,bb_lower,atr,cci,willr,mom,pattern_signals,created_at,updated_at,MA_Cross,BB_Signal,MACD_Cross,Trend,MACD_Div,Anomaly,RSI_Signal,KD_Signal,SR_Signal,Volume_Anomaly,EMA_Cross,CCI_Signal,WILLR_Signal,MOM_Signal,Buy_Signals,Sell_Signals,Trade_Signal,Signal_Strength
1147,AAPL,2025-05-28 15:30:00,201.09,201.395,200.195,200.42,4638874,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.800000,2025-09-30 00:19:06.800000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1148,AAPL,2025-05-29 09:30:00,203.27,203.78,200.76,201.14,13269413,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.800000,2025-09-30 00:19:06.800000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1149,AAPL,2025-05-29 10:30:00,201.11,201.65,200.55,200.74,4965675,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.803333,2025-09-30 00:19:06.803333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1150,AAPL,2025-05-29 11:30:00,200.74,200.8,198.51,199.42,6137020,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.803333,2025-09-30 00:19:06.803333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1151,AAPL,2025-05-29 12:30:00,199.4,200.4496,199.4,199.975,3935142,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.806666,2025-09-30 00:19:06.806666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1152,AAPL,2025-05-29 13:30:00,199.96,200.17,199.04,199.04,3863280,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.806666,2025-09-30 00:19:06.806666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1153,AAPL,2025-05-29 14:30:00,199.04,199.57,198.57,199.1393,4850814,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.806666,2025-09-30 00:19:06.806666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1154,AAPL,2025-05-29 15:30:00,199.125,200.248,199.08,199.95,5888522,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.810000,2025-09-30 00:19:06.810000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1155,AAPL,2025-05-30 09:30:00,199.405,199.57,197.97,199.24,8945068,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.810000,2025-09-30 00:19:06.810000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1156,AAPL,2025-05-30 10:30:00,199.23,199.485,198.81,199.31,3302545,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.810000,2025-09-30 00:19:06.810000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1157,AAPL,2025-05-30 11:30:00,199.3,199.37,197.5504,197.715,3638495,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.810000,2025-09-30 00:19:06.810000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1158,AAPL,2025-05-30 12:30:00,197.72,198.17,196.78,198.085,5105841,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.813333,2025-09-30 00:19:06.813333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1159,AAPL,2025-05-30 13:30:00,198.08,199.18,197.95,199.12,3188808,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.813333,2025-09-30 00:19:06.813333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1160,AAPL,2025-05-30 14:30:00,199.12,200.23,198.92,200.0506,4653738,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.816666,2025-09-30 00:19:06.816666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1161,AAPL,2025-05-30 15:30:00,200.07,201.95,199.7401,200.66,12325548,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.816666,2025-09-30 00:19:06.816666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1162,AAPL,2025-06-02 09:30:00,201.625,202.13,200.12,200.53,8866907,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.816666,2025-09-30 00:19:06.816666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1163,AAPL,2025-06-02 10:30:00,200.52,201.99,200.35,200.71,4886322,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.820000,2025-09-30 00:19:06.820000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1164,AAPL,2025-06-02 11:30:00,200.72,201.1187,200.3,201.03,3147865,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.820000,2025-09-30 00:19:06.820000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1165,AAPL,2025-06-02 12:30:00,201.03,201.168,200.57,200.8601,2227466,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.820000,2025-09-30 00:19:06.820000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1166,AAPL,2025-06-02 13:30:00,200.86,201.53,200.5801,201.454,2804759,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.823333,2025-09-30 00:19:06.823333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1167,AAPL,2025-06-02 14:30:00,201.45,201.7799,201.14,201.66,2805599,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.823333,2025-09-30 00:19:06.823333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1168,AAPL,2025-06-02 15:30:00,201.65,201.8099,201.3,201.8,3972829,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.823333,2025-09-30 00:19:06.823333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1169,AAPL,2025-06-03 09:30:00,202.135,203.24,200.955,201.74,10305758,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.826666,2025-09-30 00:19:06.826666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1170,AAPL,2025-06-03 10:30:00,201.74,202.69,201.5202,202.5,4748287,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.826666,2025-09-30 00:19:06.826666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1171,AAPL,2025-06-03 11:30:00,202.52,203.34,202.06,203.055,4217975,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.830000,2025-09-30 00:19:06.830000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1172,AAPL,2025-06-03 12:30:00,203.06,203.74,202.72,203.3146,3820571,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.830000,2025-09-30 00:19:06.830000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1173,AAPL,2025-06-03 13:30:00,203.335,203.77,202.5,203.0917,3339508,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.830000,2025-09-30 00:19:06.830000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1174,AAPL,2025-06-03 14:30:00,203.08,203.4399,202.99,203.18,2991230,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.830000,2025-09-30 00:19:06.830000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1175,AAPL,2025-06-03 15:30:00,203.18,203.4699,202.98,203.34,4035108,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.833333,2025-09-30 00:19:06.833333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1176,AAPL,2025-06-04 09:30:00,203.45,206.24,202.6508,205.14,12614073,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.833333,2025-09-30 00:19:06.833333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1177,AAPL,2025-06-04 10:30:00,205.12,205.18,203.9901,204.09,4439145,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.833333,2025-09-30 00:19:06.833333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1178,AAPL,2025-06-04 11:30:00,204.09,204.6,202.15,202.83,7130175,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.836666,2025-09-30 00:19:06.836666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1179,AAPL,2025-06-04 12:30:00,202.82,203.59,202.615,203.415,2639222,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.836666,2025-09-30 00:19:06.836666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1180,AAPL,2025-06-04 13:30:00,203.412,203.47,202.85,203.12,2609590,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.836666,2025-09-30 00:19:06.836666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1181,AAPL,2025-06-04 14:30:00,203.11,203.25,202.76,203.19,3114173,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.840000,2025-09-30 00:19:06.840000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1182,AAPL,2025-06-04 15:30:00,203.19,203.4477,202.76,202.887,3543324,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.840000,2025-09-30 00:19:06.840000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1183,AAPL,2025-06-05 09:30:00,203.595,203.84,201.27,202.45,9756368,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.840000,2025-09-30 00:19:06.840000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1184,AAPL,2025-06-05 10:30:00,202.45,204.59,201.6772,204.5438,6631520,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.840000,2025-09-30 00:19:06.840000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1185,AAPL,2025-06-05 11:30:00,204.535,204.75,202.48,203.14,4785035,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.843333,2025-09-30 00:19:06.843333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1186,AAPL,2025-06-05 12:30:00,203.14,203.25,201.55,202.6001,3948935,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.843333,2025-09-30 00:19:06.843333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1187,AAPL,2025-06-05 13:30:00,202.6,202.9,201.15,202.2104,3145886,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.846666,2025-09-30 00:19:06.846666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1188,AAPL,2025-06-05 14:30:00,202.21,202.72,200.2,200.73,4825395,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.846666,2025-09-30 00:19:06.846666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1189,AAPL,2025-06-05 15:30:00,200.74,201.77,200.1596,200.55,6191418,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.846666,2025-09-30 00:19:06.846666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1190,AAPL,2025-06-06 09:30:00,202.995,205.7,202.9831,203.66,11106322,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.850000,2025-09-30 00:19:06.850000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1191,AAPL,2025-06-06 10:30:00,203.54,204.06,202.8601,203.04,5013154,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.850000,2025-09-30 00:19:06.850000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1192,AAPL,2025-06-06 11:30:00,203.02,203.6,202.61,202.625,3205114,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.850000,2025-09-30 00:19:06.850000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1193,AAPL,2025-06-06 12:30:00,202.6622,203.78,202.05,203.59,4406812,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.850000,2025-09-30 00:19:06.850000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1194,AAPL,2025-06-06 13:30:00,203.6,205.21,203.59,204.985,4157003,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.853333,2025-09-30 00:19:06.853333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1195,AAPL,2025-06-06 14:30:00,204.99,205.47,204.685,204.7,4253859,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.853333,2025-09-30 00:19:06.853333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1196,AAPL,2025-06-06 15:30:00,204.69,205.22,203.895,203.93,5842274,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.856666,2025-09-30 00:19:06.856666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1197,AAPL,2025-06-09 09:30:00,204.4,206.0,203.98,205.32,10204602,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.856666,2025-09-30 00:19:06.856666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1198,AAPL,2025-06-09 10:30:00,205.3,205.74,204.51,204.53,4646532,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.860000,2025-09-30 00:19:06.860000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1199,AAPL,2025-06-09 11:30:00,204.5301,204.91,203.73,203.9288,4660532,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.860000,2025-09-30 00:19:06.860000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1200,AAPL,2025-06-09 12:30:00,203.93,205.2999,200.02,200.72,14949524,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.860000,2025-09-30 00:19:06.860000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1201,AAPL,2025-06-09 13:30:00,200.71,202.6677,200.03,201.46,13053525,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.863333,2025-09-30 00:19:06.863333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1202,AAPL,2025-06-09 14:30:00,201.43,201.7,200.63,201.25,8620350,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.863333,2025-09-30 00:19:06.863333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1203,AAPL,2025-06-09 15:30:00,201.21,202.355,200.89,201.44,7398849,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.863333,2025-09-30 00:19:06.863333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1204,AAPL,2025-06-10 09:30:00,200.6,203.3569,200.57,202.87,13200692,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.866666,2025-09-30 00:19:06.866666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1205,AAPL,2025-06-10 10:30:00,202.86,204.35,202.73,203.315,6624997,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.866666,2025-09-30 00:19:06.866666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1206,AAPL,2025-06-10 11:30:00,203.32,203.32,202.3001,202.5388,4294134,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.866666,2025-09-30 00:19:06.866666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1207,AAPL,2025-06-10 12:30:00,202.53,202.763,201.75,201.76,4163222,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.870000,2025-09-30 00:19:06.870000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1208,AAPL,2025-06-10 13:30:00,201.775,202.1,201.31,201.7,5126577,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.870000,2025-09-30 00:19:06.870000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1209,AAPL,2025-06-10 14:30:00,201.69,203.225,201.6,202.82,4955808,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.870000,2025-09-30 00:19:06.870000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1210,AAPL,2025-06-10 15:30:00,202.8211,202.975,202.33,202.75,4081286,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.873333,2025-09-30 00:19:06.873333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1211,AAPL,2025-06-11 09:30:00,203.47,204.5,202.33,202.7601,10386969,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.873333,2025-09-30 00:19:06.873333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1212,AAPL,2025-06-11 10:30:00,202.76,202.77,200.91,200.94,7233304,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.873333,2025-09-30 00:19:06.873333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1213,AAPL,2025-06-11 11:30:00,200.895,201.17,199.6596,200.2071,10232286,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.876666,2025-09-30 00:19:06.876666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1214,AAPL,2025-06-11 12:30:00,200.1907,201.2365,200.185,200.91,5829259,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.876666,2025-09-30 00:19:06.876666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1215,AAPL,2025-06-11 13:30:00,200.905,200.985,198.71,199.2392,6328313,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.876666,2025-09-30 00:19:06.876666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1216,AAPL,2025-06-11 14:30:00,199.22,199.6,198.62,198.98,6509313,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.880000,2025-09-30 00:19:06.880000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1217,AAPL,2025-06-11 15:30:00,198.95,199.125,198.41,198.85,6085149,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.880000,2025-09-30 00:19:06.880000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1218,AAPL,2025-06-12 09:30:00,199.08,199.39,197.3601,198.0667,10588317,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.880000,2025-09-30 00:19:06.880000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1219,AAPL,2025-06-12 10:30:00,198.08,198.925,197.8627,198.15,5324558,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.883333,2025-09-30 00:19:06.883333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1220,AAPL,2025-06-12 11:30:00,198.1337,198.64,197.755,198.59,3767271,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.883333,2025-09-30 00:19:06.883333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1221,AAPL,2025-06-12 12:30:00,198.58,199.44,198.21,199.26,4180542,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.883333,2025-09-30 00:19:06.883333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1222,AAPL,2025-06-12 13:30:00,199.26,199.6799,198.6696,198.75,3327745,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.886666,2025-09-30 00:19:06.886666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1223,AAPL,2025-06-12 14:30:00,198.76,199.05,198.545,198.885,3064478,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.886666,2025-09-30 00:19:06.886666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1224,AAPL,2025-06-12 15:30:00,198.88,199.2,198.4,199.2,3810648,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.886666,2025-09-30 00:19:06.886666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1225,AAPL,2025-06-13 09:30:00,199.51,200.37,195.91,196.155,14838318,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.890000,2025-09-30 00:19:06.890000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1226,AAPL,2025-06-13 10:30:00,196.14,197.64,195.98,197.51,5870070,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.890000,2025-09-30 00:19:06.890000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1227,AAPL,2025-06-13 11:30:00,197.52,198.0475,197.21,197.27,4078021,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.890000,2025-09-30 00:19:06.890000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1228,AAPL,2025-06-13 12:30:00,197.29,197.57,196.92,197.27,3611125,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.893333,2025-09-30 00:19:06.893333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1229,AAPL,2025-06-13 13:30:00,197.25,197.71,196.22,196.278,4012087,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.893333,2025-09-30 00:19:06.893333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1230,AAPL,2025-06-13 14:30:00,196.26,196.64,195.81,196.22,5166232,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.893333,2025-09-30 00:19:06.893333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1231,AAPL,2025-06-13 15:30:00,196.24,196.69,195.77,196.45,5657582,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.896666,2025-09-30 00:19:06.896666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1232,AAPL,2025-06-16 09:30:00,197.29,198.685,196.5636,198.43,10592906,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.896666,2025-09-30 00:19:06.896666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1233,AAPL,2025-06-16 10:30:00,198.435,198.66,197.165,197.315,5091014,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.900000,2025-09-30 00:19:06.900000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1234,AAPL,2025-06-16 11:30:00,197.31,197.63,196.875,197.08,4269679,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.900000,2025-09-30 00:19:06.900000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1235,AAPL,2025-06-16 12:30:00,197.1,197.955,197.02,197.875,2678380,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.900000,2025-09-30 00:19:07.480000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1236,AAPL,2025-06-16 13:30:00,197.885,198.19,197.77,197.9887,3200825,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.900000,2025-09-30 00:19:07.483333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1237,AAPL,2025-06-16 14:30:00,197.99,198.4,197.66,198.245,3569146,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.903333,2025-09-30 00:19:07.486666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1238,AAPL,2025-06-16 15:30:00,198.245,198.49,197.93,198.37,4718967,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.903333,2025-09-30 00:19:07.490000,,,,偏空,,,,,,,,,,,0.0,0.5,,
1239,AAPL,2025-06-17 09:30:00,197.25,197.93,196.255,197.58,7902396,,,,,,,,,,,,,198.0117,,,,,,,,,,,,,,2025-09-30 00:19:06.906666,2025-09-30 00:19:07.506666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1240,AAPL,2025-06-17 10:30:00,197.583,197.79,197.325,197.58,3367583,38.5214,,,,,,,,,,,,197.9527,,,,,,,,,,,,,,2025-09-30 00:19:06.906666,2025-09-30 00:19:07.513333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1241,AAPL,2025-06-17 11:30:00,197.59,198.3889,197.46,197.615,3514424,40.5456,,,,,,,,,,,,197.878,,,,,,,,,,,,,,2025-09-30 00:19:06.906666,2025-09-30 00:19:07.516666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1242,AAPL,2025-06-17 12:30:00,197.61,197.8457,196.465,196.52,4473741,17.7239,21.9462,,,,,,,,,,,197.533,,,,,,,,,,,,,,2025-09-30 00:19:06.910000,2025-09-30 00:19:07.526666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1243,AAPL,2025-06-17 13:30:00,196.51,196.82,195.21,195.46,4011630,10.5431,14.5139,,,,,,,7.622,7.622,7.622,7.622,196.951,,,,,,,,,,,,,,2025-09-30 00:19:06.910000,2025-09-30 00:19:07.540000,,,,偏空,,,,KD超賣,,,,,,,1.0,0.5,,
1244,AAPL,2025-06-17 14:30:00,195.48,195.94,195.4203,195.84,3616427,24.2887,25.1199,,,,,,,19.2073,11.4837,8.9092,16.6328,196.603,197.3074,,,,,,,,,,,,,2025-09-30 00:19:06.910000,2025-09-30 00:19:07.553333,,,,偏空,,,,KD超賣,,,,,,,1.0,0.5,,
1245,AAPL,2025-06-17 15:30:00,195.85,195.885,195.441,195.64,4321581,22.0587,23.3417,22.4414,,,,,,13.1098,12.0257,9.9481,16.1811,196.215,197.0839,,,,,,,,,,,-2.235,,2025-09-30 00:19:06.910000,2025-09-30 00:19:07.563333,,,,偏空,,,,KD超賣,,,,,,,1.0,0.5,,
1246,AAPL,2025-06-18 09:30:00,195.92,197.51,195.07,197.0602,8663131,57.0552,51.6794,44.1683,,,,,,58.193,27.4148,15.7703,50.7038,196.104,196.991,,,197.1478,,,,,,,,-0.9285,,2025-09-30 00:19:06.913333,2025-09-30 00:19:07.576666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
1247,AAPL,2025-06-18 10:30:00,197.11,197.57,196.635,196.94,3977500,54.4678,49.8594,43.0346,,,,,,56.344,37.0579,22.8662,65.4413,196.188,196.8605,,,197.1159,,,,,,,,-1.305,,2025-09-30 00:19:06.913333,2025-09-30 00:19:07.576666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1248,AAPL,2025-06-18 11:30:00,196.85,197.23,196.5003,196.9508,2676891,54.6985,50.0438,43.1802,,,,,,56.6694,43.595,29.7758,71.2335,196.4862,196.7186,,,197.0905,,,,,,-18.3843,,-1.4192,,2025-09-30 00:19:06.916666,2025-09-30 00:19:07.586666,,,,偏空,,,,,,,,,,,0.0,0.5,,
1249,AAPL,2025-06-18 12:30:00,196.94,197.02,196.05,196.06,2527979,35.9277,36.9622,34.9852,36.032,,,,,29.8292,39.0064,32.8527,51.3139,196.5302,196.5666,,,196.9319,,,,,1.0184,-57.9542,,-1.52,,2025-09-30 00:19:06.916666,2025-09-30 00:19:07.593333,,,,偏空,,,,,,,,,,,0.0,0.5,,
1250,AAPL,2025-06-18 13:30:00,196.07,196.98,195.63,195.91,3683814,33.5074,35.1568,33.7855,35.1579,,,,,30.2626,36.0918,33.9324,40.4107,196.5842,196.3996,,,196.7747,,,,,1.0421,-66.3158,,-1.67,,2025-09-30 00:19:06.916666,2025-09-30 00:19:07.596666,,,,偏空,,,,,,,,,,,0.0,0.5,,
