id,symbol,datetime,open_price,high_price,low_price,close_price,volume,rsi_5,rsi_7,rsi_10,rsi_14,rsi_21,dif,macd,macd_histogram,rsv,k_value,d_value,j_value,ma5,ma10,ma20,ma60,ema12,ema26,bb_upper,bb_middle,bb_lower,atr,cci,willr,mom,created_at,updated_at,pattern_signals,MA_Cross,BB_Signal,MACD_Cross,Trend,MACD_Div,Anomaly,RSI_Signal,KD_Signal,SR_Signal,Volume_Anomaly,EMA_Cross,CCI_Signal,WILLR_Signal,MOM_Signal,Buy_Signals,Sell_Signals,Trade_Signal,Signal_Strength
510,9950,2024-08-01,15.3,15.6,15.3,15.55,96000,43.8909,41.0262,41.2596,42.6365,43.8329,,,,33.3333,22.2817,20.8519,25.1413,15.42,15.715,16.0475,,15.7257,16.1096,16.9028,16.0475,15.1922,0.3382,-72.2274,-78.9474,-0.65,2025-06-25 22:29:13.686666,2025-07-03 14:55:21.010000,"捉腰帶線,長蠟燭",,,,偏空,,,,K上穿D,,,,,,,1.0,0.5,,
511,9950,2024-08-02,15.5,15.6,15.35,15.35,58000,34.0848,34.5073,36.6892,39.2807,41.5149,,,,19.0476,21.2037,20.9692,21.6727,15.38,15.615,15.98,,15.6679,16.0533,16.8317,15.98,15.1283,0.3319,-69.6774,-87.8788,-1.0,2025-06-25 22:29:13.690000,2025-07-03 14:55:21.010000,光腳,,,,偏空,,,,,接近支撐位,,,,WILLR超賣,,0.8,0.5,,
512,9950,2024-08-05,15.0,15.0,13.85,13.9,304000,11.2686,14.7216,19.3882,24.3294,29.5993,,,,2.1739,14.8604,18.9329,6.7154,15.08,15.39,15.855,,15.3959,15.8938,17.0768,15.855,14.6332,0.4153,-225.831,-98.3051,-2.25,2025-06-25 22:29:13.690000,2025-07-03 14:55:21.013333,"捉腰帶線,長蠟燭",,突破下軌,,偏空,,Anomaly,超賣,KD超賣,接近支撐位,量能異常,,CCI超賣,WILLR超賣,,5.6000000000000005,0.5,強烈買入,多頭5.6分
513,9950,2024-08-06,13.85,14.3,13.5,14.15,199000,22.4556,23.5401,26.067,29.3243,33.0766,,,,24.5283,18.0831,18.6496,16.9499,14.85,15.215,15.7425,,15.2042,15.7647,17.144,15.7425,14.341,0.4428,-214.8523,-80.303,-1.75,2025-06-25 22:29:13.690000,2025-07-03 14:55:21.013333,,,突破下軌,,偏空,,,超賣,KD超賣,接近支撐位,,,CCI超賣,WILLR超賣,,4.9,0.5,強烈買入,多頭4.9分
514,9950,2024-08-07,14.15,14.7,14.15,14.45,70000,34.7882,33.2094,33.4218,34.8793,36.9977,,,,41.3043,25.8235,21.0409,35.3886,14.68,15.09,15.6325,,15.0882,15.6673,17.0765,15.6325,14.1885,0.4505,-122.3511,-69.8413,-1.25,2025-06-25 22:29:13.690000,2025-07-03 14:55:21.016666,捉腰帶線,,,,偏空,,,接近超賣,K上穿D,接近支撐位,,,CCI超賣,,,2.3,0.5,,
515,9950,2024-08-08,14.6,14.6,14.15,14.3,62000,31.6429,30.9279,31.6715,33.4631,35.8936,,,,38.0952,29.9141,23.9986,41.7449,14.43,14.925,15.535,,14.9669,15.566,17.0602,15.535,14.0098,0.4504,-105.2897,-74.1935,-1.65,2025-06-25 22:29:13.693333,2025-07-03 14:55:21.020000,捉腰帶線,,,,偏空,,,接近超賣,,,,,CCI超賣,,,1.3,0.5,,
516,9950,2024-08-09,14.5,14.8,14.4,14.6,115000,44.2453,40.4707,38.7947,38.814,39.6741,,,,52.381,37.403,28.4668,55.2756,14.28,14.83,15.45,,14.9105,15.4944,16.9846,15.45,13.9154,0.454,-61.0267,-64.5161,-0.95,2025-06-25 22:29:13.693333,2025-07-03 14:55:21.020000,孕線,,,,偏空,,,,,,,,,,,0.0,0.5,,
517,9950,2024-08-12,14.7,14.7,14.4,14.6,81000,44.2453,40.4707,38.7947,38.814,39.6741,,,,52.381,42.3957,33.1097,60.9675,14.42,14.75,15.3675,,14.8627,15.4282,16.8986,15.3675,13.8364,0.443,-53.792,-64.5161,-0.8,2025-06-25 22:29:13.693333,2025-07-03 14:55:21.023333,,,,,偏空,,,,,,,,,,,0.0,0.5,,
518,9950,2024-08-13,14.45,14.5,14.25,14.35,101000,35.6802,34.9879,35.0369,36.0148,37.635,-0.545,-0.4827,-0.0623,40.4762,41.7558,35.9918,53.284,14.46,14.655,15.265,,14.7838,15.3483,16.7803,15.265,13.7497,0.4363,-66.3854,-71.6667,-0.95,2025-06-25 22:29:13.696666,2025-07-03 14:55:21.030000,,,,,偏空,,,,,,,,,,,0.0,0.5,,
519,9950,2024-08-14,14.45,15.0,14.3,14.7,199000,51.956,46.7671,43.5436,42.2898,42.0159,-0.5128,-0.4887,-0.0241,57.1429,46.8848,39.6228,61.4089,14.51,14.595,15.1875,,14.7709,15.3003,16.651,15.1875,13.724,0.4552,-22.7408,-57.8947,-0.6,2025-06-25 22:29:13.696666,2025-07-03 14:55:21.033333,,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
520,9950,2024-08-15,14.8,14.95,14.55,14.6,55000,47.6497,44.1035,41.8057,41.0511,41.1487,-0.4898,-0.4889,-0.0009,73.3333,55.701,44.9822,77.1386,14.57,14.5,15.1075,,14.7446,15.2484,16.5147,15.1075,13.7003,0.4512,-11.7253,-61.4035,-0.95,2025-06-25 22:29:13.696666,2025-07-03 14:55:21.036666,,,,,偏空,,,,,,,,,,,0.0,0.5,,
521,9950,2024-08-16,14.85,14.85,14.7,14.75,72000,54.691,49.1698,45.4353,43.7144,43.0015,-0.4542,-0.482,0.0278,83.3333,64.9118,51.6254,91.4846,14.6,14.44,15.0275,,14.7455,15.2115,16.3204,15.0275,13.7346,0.4369,6.496,-56.1404,-0.6,2025-06-25 22:29:13.700000,2025-07-03 14:55:21.036666,短蠟燭,,,黃金交叉,偏空,,,,,,,,CCI上穿零軸,,,2.3,0.5,,
522,9950,2024-08-19,14.85,14.85,14.55,14.55,39000,44.6759,43.0939,41.5922,41.0513,41.1862,-0.4371,-0.473,0.0359,47.0588,58.9608,54.0705,68.7413,14.59,14.505,14.9475,,14.7154,15.1625,16.1473,14.9475,13.7477,0.4271,-7.4379,-61.1111,0.65,2025-06-25 22:29:13.700000,2025-07-03 14:55:21.040000,"捉腰帶線,光腳,長蠟燭,下跌光頭光腳",,,,偏空,,,,,,,,CCI下穿零軸,,動量轉正,0.6,1.4,,
523,9950,2024-08-20,14.6,14.65,14.55,14.6,81000,47.6705,45.0735,42.933,42.0025,41.8308,-0.4147,-0.4614,0.0466,52.9412,56.9543,55.0318,60.7992,14.64,14.55,14.8825,,14.6976,15.1208,16.0073,14.8825,13.7577,0.4037,-7.8652,-58.4906,0.45,2025-06-25 22:29:13.700000,2025-07-03 14:55:21.043333,"十字,孕線,十字孕線,風高浪大線,長腿十字,黃包車夫,短蠟燭,紡錘線",,,,偏空,,,,,,,,,,,0.0,0.5,,
524,9950,2024-08-21,14.5,14.75,14.5,14.55,84000,44.6495,43.3156,41.8651,41.285,41.3549,-0.3965,-0.4484,0.0519,40.0,51.3028,53.7888,46.3309,14.61,14.56,14.825,,14.6749,15.0786,15.8929,14.825,13.7571,0.3927,9.8645,-60.3774,0.1,2025-06-25 22:29:13.700000,2025-07-03 14:55:21.043333,倒錘頭,,,,偏空,,,,K下穿D,,,,CCI上穿零軸,,,0.9,1.5,,
525,9950,2024-08-22,14.6,14.7,14.55,14.6,58000,48.7123,45.7826,43.4285,42.3456,42.0472,-0.3736,-0.4334,0.0598,46.6667,49.7574,52.445,44.3823,14.61,14.59,14.7575,,14.6634,15.0431,15.6952,14.7575,13.8198,0.3754,42.2516,-52.1739,0.3,2025-06-25 22:29:13.703333,2025-07-03 14:55:21.046666,"十字,風高浪大線,長腿十字,黃包車夫,紡錘線",,,,偏空,,,,,,,,,,,0.0,0.5,,
526,9950,2024-08-23,14.6,14.6,14.4,14.6,54000,48.7123,45.7826,43.4285,42.3456,42.0472,-0.3515,-0.417,0.0655,46.6667,48.7272,51.2057,43.7701,14.58,14.59,14.71,,14.6536,15.0103,15.5758,14.71,13.8442,0.3629,1.1218,-47.619,0.0,2025-06-25 22:29:13.703333,2025-07-03 14:55:21.050000,"十字,蜻蜓十字,缺口上漲,Hikkake 陷阱,長腿十字,探水竿",,,,偏空,,,,,,,,,,,0.0,0.5,,
527,9950,2024-08-26,14.55,14.75,14.55,14.55,67000,43.7003,43.2222,42.033,41.4767,41.507,-0.3341,-0.4005,0.0663,35.7143,44.3896,48.9337,35.3013,14.58,14.585,14.6675,,14.6377,14.9762,15.4751,14.6675,13.8599,0.3512,29.9371,-50.0,-0.05,2025-06-25 22:29:13.703333,2025-07-03 14:55:21.050000,"十字,墓碑十字,倒錘頭,長腿十字",,,,偏空,,,,,,,,,,動量轉負,0.0,1.1,,
528,9950,2024-08-27,14.75,14.85,14.65,14.7,42000,59.3748,52.5166,47.6413,45.1152,43.7821,-0.3048,-0.3813,0.0766,54.5455,47.7749,48.5474,46.2298,14.6,14.62,14.6375,,14.6473,14.9557,15.3917,14.6375,13.8833,0.3476,110.3734,-42.8571,0.35,2025-06-25 22:29:13.706666,2025-07-03 14:55:21.053333,,,,,偏多,,,,,,,,CCI超買,,動量轉正,1.1,0.9,,
529,9950,2024-08-28,14.9,14.9,14.65,14.65,46000,53.203,49.3735,45.9932,44.1303,43.1941,-0.2823,-0.3615,0.0792,50.0,48.5166,48.5371,48.4755,14.62,14.615,14.605,,14.6477,14.9331,15.2956,14.605,13.9144,0.3406,101.1111,-45.2381,-0.05,2025-06-25 22:29:13.706666,2025-07-03 14:55:21.053333,"捉腰帶線,光腳,長蠟燭,下跌光頭光腳",突破MA20,,,偏多,,,,,,,,CCI超買,,動量轉負,2.0,1.5,,
530,9950,2024-08-29,14.7,14.7,14.6,14.65,45000,53.203,49.3735,45.9932,44.1303,43.1941,-0.2614,-0.3415,0.0801,50.0,49.011,48.6951,49.6429,14.63,14.62,14.56,,14.6481,14.9121,15.0991,14.56,14.0209,0.3234,20.0,-45.2381,0.05,2025-06-25 22:29:13.706666,2025-07-03 14:55:21.056666,"錘頭,孕線,匹配低點,短蠟燭",,,,偏多,,,,K上穿D,,,,,,動量轉正,2.1,0.0,,
531,9950,2024-08-30,14.7,14.7,14.6,14.65,77000,53.203,49.3735,45.9932,44.1303,43.1941,-0.2421,-0.3216,0.0795,50.0,49.3407,48.9103,50.2015,14.64,14.61,14.525,,14.6484,14.8927,14.9281,14.525,14.1219,0.3075,15.2429,-23.3333,-0.1,2025-06-25 22:29:13.710000,2025-07-03 14:55:21.060000,"匹配低點,短蠟燭",,,,偏多,,,,,接近壓力位,,,,,動量轉負,0.5,0.6,,
532,9950,2024-09-02,14.7,14.7,14.55,14.55,51000,37.8389,41.4875,42.0065,41.8482,41.8914,-0.2322,-0.3037,0.0715,30.0,42.8938,46.9048,34.8718,14.64,14.61,14.5575,,14.6332,14.8673,14.8408,14.5575,14.2742,0.2962,-69.4348,-30.0,0.0,2025-06-25 22:29:13.710000,2025-07-03 14:55:21.063333,"捉腰帶線,光腳,長蠟燭,下跌光頭光腳",,,,偏空,,,,K下穿D,接近支撐位,,,CCI下穿零軸,,,0.0,2.4,,
533,9950,2024-09-03,14.7,14.75,14.45,14.55,61000,37.8389,41.4875,42.0065,41.8482,41.8914,-0.2218,-0.2874,0.0656,30.0,38.5959,44.1352,27.5173,14.61,14.605,14.5775,,14.6204,14.8438,14.7907,14.5775,14.3643,0.2965,-78.7879,-52.9412,-0.05,2025-06-25 22:29:13.710000,2025-07-03 14:55:21.066666,匹配低點,,,,偏空,,,,,接近支撐位,,,,,動量轉負,0.0,1.1,,
534,9950,2024-09-04,13.5,14.25,13.5,13.95,127000,10.2065,18.0037,25.5812,30.7743,34.9243,-0.259,-0.2817,0.0227,32.1429,36.4449,41.5717,26.1911,14.47,14.545,14.5525,,14.5173,14.7776,14.8967,14.5525,14.2083,0.3503,-429.5117,-70.0,-0.6,2025-06-25 22:29:13.710000,2025-07-03 14:55:21.070000,捉腰帶線,跌破MA20,突破下軌,,偏空,底背離,,接近超賣,,接近支撐位,量能異常,,CCI超賣,,,5.0,2.0,強烈買入,多頭5.0分
535,9950,2024-09-05,14.0,14.45,13.95,14.05,69000,22.0636,26.1338,30.6061,33.9132,36.7648,-0.2772,-0.2808,0.0036,39.2857,37.3918,40.1784,31.8186,14.35,14.49,14.54,,14.4454,14.7237,14.9345,14.54,14.1455,0.361,-175.3311,-63.3333,-0.55,2025-06-25 22:29:13.713333,2025-07-03 14:55:21.070000,,,突破下軌,,偏空,,,接近超賣,,接近支撐位,,,CCI超賣,,,2.3,0.5,,
536,9950,2024-09-06,14.4,14.4,14.1,14.35,30000,47.875,45.1636,43.3552,42.3573,41.9374,-0.2643,-0.2775,0.0131,60.7143,45.166,41.8409,51.816,14.29,14.465,14.5275,,14.4307,14.696,14.9293,14.5275,14.1257,0.3602,-89.6911,-43.3333,-0.25,2025-06-25 22:29:13.713333,2025-07-03 14:55:21.073333,,,,,偏空,,,,K上穿D,接近支撐位,,,,,,1.0,0.5,,
537,9950,2024-09-09,13.95,14.4,13.95,14.15,115000,37.52,37.6246,38.1618,38.7982,39.6661,-0.2672,-0.2754,0.0082,46.4286,45.5868,43.0896,50.5814,14.21,14.425,14.505,,14.3875,14.6556,14.9373,14.505,14.0727,0.3666,-103.2346,-56.6667,-0.4,2025-06-25 22:29:13.716666,2025-07-03 14:55:21.076666,捉腰帶線,,,,偏空,,,,,接近支撐位,量能異常,,CCI超賣,,,1.6,0.5,,
538,9950,2024-09-10,14.15,15.3,13.95,14.45,175000,55.5476,51.7264,48.4529,46.1126,44.4082,-0.2425,-0.2689,0.0263,52.7778,47.9838,44.721,54.5095,14.19,14.4,14.51,,14.3971,14.6403,14.9373,14.51,14.0827,0.4369,26.6556,-47.2222,-0.25,2025-06-25 22:29:13.716666,2025-07-03 14:55:21.080000,,,,,偏空,,,,,,量能異常,,CCI上穿零軸,,,1.6,0.5,,
539,9950,2024-09-11,14.15,15.3,14.15,14.95,343000,72.2366,66.4673,60.5966,55.6303,51.1299,-0.1805,-0.2512,0.0707,80.5556,58.8411,49.4277,77.6678,14.39,14.43,14.5225,,14.4822,14.6633,14.9845,14.5225,14.0605,0.4878,94.6752,-19.4444,0.3,2025-06-25 22:29:13.716666,2025-07-03 14:55:21.080000,捉腰帶線,,,,偏多,,,,,接近壓力位,量能異常,,,WILLR超買,動量轉正,1.7999999999999998,0.8,,
540,9950,2024-09-12,14.8,15.0,14.75,14.85,97000,66.0383,62.0464,57.582,53.5916,49.8638,-0.1378,-0.2285,0.0907,75.0,64.2274,54.3609,83.9603,14.55,14.45,14.535,,14.5388,14.6771,15.0178,14.535,14.0522,0.4708,101.6016,-25.0,0.2,2025-06-25 22:29:13.720000,2025-07-03 14:55:21.083333,"十字,墓碑十字,孕線,十字孕線,長腿十字,黃包車夫,紡錘線",突破MA20,,,偏多,,,,,接近壓力位,,,CCI超買,,,2.0,0.9,,
541,9950,2024-09-13,15.0,15.0,14.7,14.7,70000,56.8862,55.5774,53.1733,50.5963,47.992,-0.1148,-0.2058,0.091,66.6667,65.0405,57.9208,79.2799,14.62,14.455,14.5325,,14.5636,14.6788,15.0113,14.5325,14.0537,0.4586,75.6298,-33.3333,0.05,2025-06-25 22:29:13.720000,2025-07-03 14:55:21.086666,"捉腰帶線,光腳,空頭吞沒,長蠟燭,下跌光頭光腳",,,,偏多,,,,,,,,,,,0.5,0.0,,
542,9950,2024-09-16,14.7,14.8,14.6,14.6,38000,50.9966,51.4086,50.3195,48.6444,46.7633,-0.1034,-0.1853,0.0819,61.1111,63.7307,59.8574,71.4772,14.71,14.46,14.535,,14.5692,14.673,15.0147,14.535,14.0553,0.4401,39.4608,-38.8889,0.05,2025-06-25 22:29:13.720000,2025-07-03 14:55:21.090000,"三外部下跌,短蠟燭",,,,偏多,,,,,,,,,,,0.5,0.0,,
543,9950,2024-09-18,14.6,14.65,14.4,14.4,62000,40.511,43.7512,44.9575,44.9124,44.3772,-0.1093,-0.1701,0.0608,33.3333,53.5982,57.771,45.2527,14.7,14.445,14.525,,14.5432,14.6528,15.0072,14.525,14.0428,0.4266,-8.4592,-50.0,-0.15,2025-06-25 22:29:13.723333,2025-07-03 14:55:21.093333,"三胞胎烏鴉,短蠟燭",,,,偏空,,,,K下穿D,,,,CCI下穿零軸,,動量轉負,0.0,3.0,賣出,空頭3.0分
544,9950,2024-09-19,14.5,14.55,14.4,14.55,62000,50.125,50.237,49.4466,48.1268,46.5259,-0.1007,-0.1562,0.0555,44.4444,50.547,55.363,40.9149,14.62,14.505,14.525,15.2133,14.5442,14.6451,15.0072,14.525,14.0428,0.4068,-0.3646,-41.6667,0.6,2025-06-25 22:29:13.723333,2025-07-03 14:55:21.103333,"十字,蜻蜓十字,錘頭,長腿十字,短蠟燭",,,,偏多,,,,,,,,,,動量轉正,1.1,0.0,,
545,9950,2024-09-20,14.5,14.55,14.4,14.5,83000,46.9627,48.081,47.9968,47.1394,45.9052,-0.0968,-0.1443,0.0476,40.7407,47.2782,52.6681,36.4985,14.55,14.55,14.52,15.1858,14.5374,14.6344,15.001,14.52,14.039,0.3885,-1.8909,-44.4444,0.45,2025-06-25 22:29:13.723333,2025-07-03 14:55:21.106666,"十字,風高浪大線,長腿十字,黃包車夫,短蠟燭,紡錘線",,,,偏空,,,,,,,,,,,0.0,0.5,,
546,9950,2024-09-23,14.45,14.6,14.45,14.5,73000,46.9627,48.081,47.9968,47.1394,45.9052,-0.0926,-0.134,0.0414,40.7407,45.0991,50.1451,35.0071,14.51,14.565,14.515,15.1592,14.5317,14.6244,14.9947,14.515,14.0353,0.3714,10.8527,-44.4444,0.15,2025-06-25 22:29:13.726666,2025-07-03 14:55:21.106666,短蠟燭,跌破MA20,,,偏空,,,,,,,,CCI上穿零軸,,,0.9,2.0,,
547,9950,2024-09-24,14.5,14.5,14.4,14.45,27000,42.7487,45.4274,46.3201,46.0438,45.2399,-0.0923,-0.1256,0.0334,26.087,38.7617,46.3506,23.5839,14.48,14.595,14.51,15.1325,14.5191,14.6115,14.9902,14.51,14.0298,0.352,-7.83,-47.2222,0.3,2025-06-25 22:29:13.726666,2025-07-03 14:55:21.110000,短蠟燭,,,,偏空,,,,,,,,CCI下穿零軸,,,0.0,1.4,,
548,9950,2024-09-25,14.5,14.5,14.3,14.45,57000,42.7487,45.4274,46.3201,46.0438,45.2399,-0.091,-0.1187,0.0277,21.4286,32.984,41.8951,15.1618,14.49,14.595,14.4975,15.105,14.5085,14.5996,14.9702,14.4975,14.0248,0.3412,-38.0854,-47.2222,0.0,2025-06-25 22:29:13.730000,2025-07-03 14:55:21.110000,匹配低點,,,,偏空,,,,,,,,,,,0.0,0.5,,
549,9950,2024-09-26,14.35,14.45,14.3,14.4,118000,37.4921,42.2533,44.405,44.8353,44.5283,-0.0929,-0.1135,0.0207,14.2857,26.7512,36.8471,6.5594,14.46,14.54,14.485,15.0683,14.4918,14.5848,14.9541,14.485,14.0159,0.3275,-63.2325,-50.0,-0.55,2025-06-25 22:29:13.730000,2025-07-03 14:55:21.110000,短蠟燭,,,,偏空,,,,,,,,,,動量轉負,0.0,1.1,,
550,9950,2024-09-27,14.4,14.4,14.3,14.4,115000,37.4921,42.2533,44.405,44.8353,44.5283,-0.0933,-0.1095,0.0162,20.0,24.5008,32.7317,8.0391,14.44,14.495,14.4725,15.0267,14.4777,14.5711,14.9367,14.4725,14.0083,0.3113,-75.2688,-50.0,-0.45,2025-06-25 22:29:13.730000,2025-07-03 14:55:21.113333,"十字,蜻蜓十字,長腿十字,探水竿",,,,偏空,,,,,,,,,,,0.0,0.5,,
551,9950,2024-09-30,14.45,14.45,14.3,14.35,114000,31.4496,38.5839,42.2485,43.5109,43.7694,-0.0966,-0.1069,0.0103,14.2857,21.0958,28.8531,5.5812,14.41,14.46,14.4575,14.9875,14.458,14.5547,14.9171,14.4575,13.9979,0.2998,-87.7888,-52.7778,-0.35,2025-06-25 22:29:13.730000,2025-07-03 14:55:21.113333,"捉腰帶線,空頭吞沒",,,,偏空,底背離,,,,,,,,,,2.0,0.5,,
552,9950,2024-10-01,14.35,14.35,14.2,14.25,63000,22.4173,32.0829,38.1332,40.908,42.2568,-0.1061,-0.1067,0.0007,12.5,18.2305,25.3122,4.0671,14.37,14.425,14.4425,14.9517,14.426,14.5321,14.9086,14.4425,13.9764,0.2891,-117.7469,-58.3333,-0.35,2025-06-25 22:29:13.733333,2025-07-03 14:55:21.113333,"三外部下跌,捉腰帶線",,,,偏空,底背離,,,,接近支撐位,,,CCI超賣,,,2.9,0.5,,
553,9950,2024-10-04,14.25,14.25,14.0,14.2,105000,19.0057,29.2117,36.1755,39.6315,41.5038,-0.1162,-0.1086,-0.0076,33.3333,23.2648,24.6297,20.5349,14.32,14.405,14.425,14.915,14.3912,14.5075,14.8999,14.425,13.9501,0.2863,-160.5797,-61.1111,-0.2,2025-06-25 22:29:13.733333,2025-07-03 14:55:21.116666,錘頭,,,死亡交叉,偏空,,,,,接近支撐位,,,CCI超賣,,,0.9,1.9,,
554,9950,2024-10-07,14.3,14.35,14.15,14.2,117000,19.0057,29.2117,36.1755,39.6315,41.5038,-0.1229,-0.1115,-0.0114,33.3333,26.621,25.2935,29.276,14.28,14.37,14.4375,14.8742,14.3618,14.4848,14.8732,14.4375,14.0018,0.2801,-109.3851,-81.4815,-0.35,2025-06-25 22:29:13.733333,2025-07-03 14:55:21.116666,"長蠟燭,匹配低點",,,,偏空,,,,K上穿D,接近支撐位,,,CCI超賣,WILLR超賣,,2.7,0.5,,
555,9950,2024-10-08,14.4,14.4,14.0,14.15,108000,15.3546,26.0399,34.0194,38.2473,40.7041,-0.1307,-0.1153,-0.0154,30.0,27.7473,26.1114,31.0191,14.23,14.335,14.4425,14.8392,14.3292,14.46,14.8624,14.4425,14.0226,0.2887,-123.4043,-85.1852,-0.35,2025-06-25 22:29:13.733333,2025-07-03 14:55:21.116666,捉腰帶線,,,,偏空,,,,,接近支撐位,,,CCI超賣,WILLR超賣,,1.7000000000000002,0.5,,
556,9950,2024-10-09,14.2,14.2,14.0,14.1,51000,12.3814,23.1121,31.9064,36.8608,39.897,-0.1393,-0.1201,-0.0192,20.0,25.1649,25.7959,23.9028,14.18,14.295,14.43,14.8025,14.294,14.4333,14.8743,14.43,13.9857,0.2823,-142.8571,-88.8889,-0.4,2025-06-25 22:29:13.736666,2025-07-03 14:55:21.120000,捉腰帶線,,,,偏空,,,,K下穿D,接近支撐位,,,CCI超賣,WILLR超賣,,1.7000000000000002,1.5,,
557,9950,2024-10-11,14.0,14.05,13.8,13.95,99000,7.1729,16.5854,26.4336,32.9964,37.5514,-0.1564,-0.1274,-0.029,23.0769,24.4689,25.3536,22.6995,14.12,14.245,14.42,14.7642,14.241,14.3975,14.8969,14.42,13.9431,0.2836,-176.5314,-90.0,-0.5,2025-06-25 22:29:13.736666,2025-07-03 14:55:21.120000,,,,,偏空,,,接近超賣,,接近支撐位,,,CCI超賣,WILLR超賣,,2.1,0.5,,
558,9950,2024-10-14,13.9,13.95,13.8,13.8,70000,4.701,12.4753,22.2023,29.649,35.3681,-0.18,-0.1379,-0.0421,0.0,16.3126,22.3399,4.258,14.04,14.18,14.3875,14.7208,14.1732,14.3532,14.9351,14.3875,13.8399,0.2741,-170.2306,-100.0,-0.65,2025-06-25 22:29:13.736666,2025-07-03 14:55:21.120000,"光腳,長蠟燭",,突破下軌,,偏空,,,超賣,,接近支撐位,,,CCI超賣,WILLR超賣,,3.9000000000000004,0.5,買入,多頭3.9分
559,9950,2024-10-15,13.85,13.9,13.7,13.85,37000,16.667,20.1688,26.5565,32.121,36.6571,-0.1925,-0.1488,-0.0436,20.0,17.5417,20.7405,11.1442,13.97,14.125,14.3325,14.6808,14.1235,14.316,14.8638,14.3325,13.8012,0.2688,-147.3684,-88.4615,-0.55,2025-06-25 22:29:13.736666,2025-07-03 14:55:21.123333,"十字,孕線,十字孕線,風高浪大線,長腿十字,紡錘線",,,,偏空,,,接近超賣,,接近支撐位,,,CCI超賣,WILLR超賣,,2.1,0.5,,
560,9950,2024-10-16,13.75,13.85,13.75,13.8,70000,14.4059,18.2928,25.0017,30.9498,35.9052,-0.204,-0.1599,-0.0442,14.2857,16.4564,19.3125,10.7442,13.9,14.065,14.28,14.6408,14.0737,14.2777,14.8038,14.28,13.7562,0.2567,-127.0095,-92.3077,-0.6,2025-06-25 22:29:13.740000,2025-07-03 14:55:21.123333,短蠟燭,,,,偏空,,,接近超賣,KD超賣,接近支撐位,,,CCI超賣,WILLR超賣,,3.1,0.5,買入,多頭3.1分
561,9950,2024-10-17,14.1,14.1,13.8,13.85,57000,26.8162,26.2913,29.5825,33.5587,37.2565,-0.2067,-0.1692,-0.0375,21.4286,18.1138,18.9129,16.5155,13.85,14.015,14.2375,14.5992,14.0393,14.2461,14.756,14.2375,13.719,0.2598,-72.9682,-86.3636,-0.5,2025-06-25 22:29:13.740000,2025-07-03 14:55:21.126666,"捉腰帶線,Hikkake 陷阱,長蠟燭",,,,偏空,,,接近超賣,KD超賣,接近支撐位,,,,WILLR超賣,,2.2,0.5,,
562,9950,2024-10-18,13.8,13.9,13.65,13.85,58000,26.8162,26.2913,29.5825,33.5587,37.2565,-0.2065,-0.1767,-0.0298,26.6667,20.9647,19.5969,23.7005,13.83,13.975,14.2,14.5608,14.0102,14.2167,14.7167,14.2,13.6833,0.2591,-95.5823,-80.0,-0.4,2025-06-25 22:29:13.740000,2025-07-03 14:55:21.126666,紡錘線,,,,偏空,,,接近超賣,K上穿D,接近支撐位,,,,WILLR超賣,,2.2,0.5,,
563,9950,2024-10-21,13.95,13.95,13.9,13.9,114000,40.3334,34.9577,34.5201,36.3478,38.6818,-0.2,-0.1814,-0.0187,33.3333,25.0876,21.4271,32.4086,13.85,13.945,14.175,14.5275,13.9932,14.1933,14.6989,14.175,13.6511,0.2477,-47.2574,-73.6842,-0.3,2025-06-25 22:29:13.740000,2025-07-03 14:55:21.130000,短蠟燭,,,,偏空,,,,,接近支撐位,,,,,,0.0,0.5,,
564,9950,2024-10-22,13.9,13.9,13.8,13.8,35000,27.5924,27.4319,29.8664,33.3339,36.9206,-0.2006,-0.1852,-0.0154,27.2727,25.816,22.8901,31.6678,13.84,13.905,14.1375,14.4958,13.9635,14.1641,14.656,14.1375,13.619,0.2372,-67.8295,-84.2105,-0.4,2025-06-25 22:29:13.740000,2025-07-03 14:55:21.130000,短蠟燭,,,,偏空,,,接近超賣,,接近支撐位,,,,WILLR超賣,,1.2000000000000002,0.5,,
565,9950,2024-10-23,13.85,13.95,13.8,13.9,77000,48.0899,41.9995,39.0032,38.799,39.7987,-0.1908,-0.1863,-0.0045,55.5556,35.7292,27.1698,52.848,13.86,13.88,14.1075,14.4617,13.9537,14.1446,14.6078,14.1075,13.6072,0.231,-41.9416,-73.6842,-0.25,2025-06-25 22:29:13.743333,2025-07-03 14:55:21.130000,短蠟燭,,,,偏空,,,,,,,,,,,0.0,0.5,,
566,9950,2024-10-24,13.8,13.85,13.7,13.85,48000,40.8605,37.5969,36.3708,37.1587,38.8676,-0.185,-0.1861,0.0011,44.4444,38.6343,30.9913,53.9203,13.86,13.855,14.075,14.4333,13.9378,14.1227,14.553,14.075,13.597,0.2287,-75.4902,-76.4706,-0.25,2025-06-25 22:29:13.743333,2025-07-03 14:55:21.133333,錘頭,,,黃金交叉,偏空,,,,,接近支撐位,,,,,,1.4,0.5,,
